timestamp,question,answer,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
2025-10-14 16:04:49,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila nel Sistema Online della Università Politecnica delle Piccole Strettezze (SOL), accedendo al menù ""Laurea"" e cliccando su ""Conseguimento titolo"", dove il sistema guiderà l'utente alla compilazione della domanda di laurea online.",0.500,0.991,0.583,1.000,0.770
2025-10-14 16:04:49,=== MEDIA TOTALE ===,,0.750,0.986,0.792,1.000,0.680






Su rag llama locale:
2025-10-15 14:37:16,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-10-15 14:37:16,Dove si compila la domanda di laurea online?,"La domanda di laurea può essere compilata online attraverso il sistema di gestione delle procedure amministrative (SOL) dell'Università di Parma, facendo riferimento alle fonti fornite. Per farlo, l'utente deve accedere al SOL con le proprie credenziali e scegliere il link ""Laurea"" per poi cliccare su ""Conseguimento titolo"", che lo guiderà alla compilazione della domanda di laurea online.",0.778,0.963,0.583,1.000,0.810
2025-10-15 14:37:16,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"La stampa della pergamena è prevista con un contributo di 132 euro. Se richiesta durante la domanda di laurea, il sistema metterà in disponibilità questo contributo nella sezione “Elenco Tasse” della domanda.",0.500,0.917,0.500,1.000,0.522
2025-10-15 14:37:16,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?",Non presente nei documenti.,0.000,0.000,0.333,1.000,0.123
2025-10-15 14:37:16,Quali allegati sono obbligatori nella domanda di laurea online?,"Gli allegati obbligatori nella domanda di laurea online sono: una copia dell'identità, una copia della tessera sanitaria, una copia del certificato di residenza e, se applicabile, una copia del certificato di partecipazione a un concorso o a un esame che ha determinato l'adesione al titolo di studio.",0.000,0.984,0.000,0.000,0.172
2025-10-15 14:37:16,Quali sono i criteri di valutazione per una tesi compilativa?,"Per quanto riguarda la valutazione della tesi compilativa, non ci sono criteri specificati nei documenti forniti. Tuttavia, si menziona che la valutazione è pari alla media dei punteggi attribuiti dai singoli Commissari, con un limite di 4 punti per la presentazione e discussione della tesi. Non sono disponibili informazioni dettagliate sui criteri di valutazione specifici per una tesi compilativa.",0.500,0.000,0.200,0.500,0.185
2025-10-15 14:37:16,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,1.000,0.000,0.500,0.000,0.135
2025-10-15 14:37:16,Come si calcola il voto di laurea magistrale?,"Il voto di laurea magistrale si calcola dalla somma, arrotondata all'unità, della media curriculare e del punteggio assegnato alla tesis.",1.000,1.000,0.756,1.000,0.957
2025-10-15 14:37:16,=== MEDIA TOTALE ===,,0.597,0.483,0.359,0.562,0.380


Su rag gemini 2-5-flash: 
2025-10-15 15:14:17,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-10-15 15:14:17,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila entrando nel SOL con le proprie credenziali, dal menù scegliendo il link “Laurea” e cliccando su “Conseguimento titolo”. Il sistema guiderà l’utente alla compilazione.",1.000,0.991,0.583,1.000,0.758
2025-10-15 15:14:17,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"Qualora lo studente intenda fare richiesta della stampa della pergamena in fase di compilazione della domanda di laurea, il sistema metterà in disponibilità nella sezione “Elenco Tasse” il contributo di 132 euro comprensivo anche del bollo previsto per la domanda di esame di laurea.",0.500,0.950,0.500,1.000,0.359
2025-10-15 15:14:17,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","In base alle linee guida, una tesi di ricerca può ottenere fino a 3 punti per la presentazione e discussione della tesi, come indicato in un estratto, oppure fino a 4 punti per la presentazione e discussione della tesi, come indicato in un altro estratto.",1.000,0.944,0.333,1.000,0.674
2025-10-15 15:14:17,Quali allegati sono obbligatori nella domanda di laurea online?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.164
2025-10-15 15:14:17,Quali sono i criteri di valutazione per una tesi compilativa?,Non presente nei documenti.,0.000,0.000,0.200,0.500,0.151
2025-10-15 15:14:17,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,0.000,0.000,0.250,0.000,0.135
2025-10-15 15:14:17,Come si calcola il voto di laurea magistrale?,"Il voto di laurea si ottiene dalla somma, arrotondata all’unità, della media curriculare e del punteggio assegnato alla tesi di laurea.",1.000,0.593,0.700,1.000,0.962
2025-10-15 15:14:17,=== MEDIA TOTALE ===,,0.562,0.435,0.321,0.562,0.418


Su rag llama-3.3-70b-instruct-maas:
2025-10-16 08:21:04,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-10-16 08:21:04,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila accedendo al SOL (Segreterie On Line) con le proprie credenziali, selezionando il link ""Laurea"" e cliccando su ""Conseguimento titolo"", il sistema guiderà l’utente alla compilazione della domanda di laurea online, come indicato nella procedura per i laureandi disponibile sul sito dell'università.",0.857,0.991,0.583,1.000,0.661
2025-10-16 08:21:04,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"Il costo della stampa della pergamena se richiesta durante la domanda di laurea è di 132 euro, che include anche il bollo previsto per la domanda di esame di laurea, come indicato nella sezione ""Elenco Tasse"" del sistema di compilazione della domanda di laurea.",1.000,0.955,0.500,1.000,0.525
2025-10-16 08:21:04,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","La presentazione e discussione della tesi può ottenere fino a 3 punti secondo alcune linee guida, come indicato in [Fonte 2] e fino a 4 punti secondo [Fonte 3], mentre non ci sono indicazioni specifiche sulla presentazione e discussione in [Fonte 1] e [Fonte 4] che si concentrano sul contenuto della tesi, e [Fonte 5] si concentra anch'esso sul contenuto della tesi, quindi le linee guida riportate indicano un massimo di 3 o 4 punti per la presentazione e discussione.",1.000,0.861,0.333,1.000,0.442
2025-10-16 08:21:04,Quali allegati sono obbligatori nella domanda di laurea online?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.164
2025-10-16 08:21:04,Quali sono i criteri di valutazione per una tesi compilativa?,Non presente nei documenti.,0.000,0.000,0.200,0.500,0.151
2025-10-16 08:21:04,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti,nan,0.000,0.250,0.000,0.131
2025-10-16 08:21:04,Come si calcola il voto di laurea magistrale?,"Il voto di laurea magistrale si calcola come indicato nel documento ""Linee guida per l’attribuzione della votazione delle tesi di Laurea Magistrale"", dove si specifica che ""Il voto di laurea si ottiene dalla somma, arrotondata all’unità, della media curriculare e del punteggio assegnato alla tesi di laurea"".",0.600,0.615,0.756,1.000,0.442
2025-10-16 08:21:04,=== MEDIA TOTALE ===,,0.637,0.428,0.328,0.562,0.332
2025-10-16 09:30:15,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-10-16 09:30:15,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila accedendo al SOL (Segreterie On Line) con le proprie credenziali, selezionando il link ""Laurea"" e cliccando su ""Conseguimento titolo"", il sistema guiderà l’utente alla compilazione della domanda di laurea online, come indicato nella procedura per i laureandi disponibile sul sito dell'università.",0.857,0.991,0.583,1.000,0.661
2025-10-16 09:30:15,=== MEDIA TOTALE ===,,0.929,0.495,0.292,0.500,0.401
2025-10-16 10:16:45,Qual è il periodo di svolgimento delle lezioni del primo semestre per il primo anno?,Non presente nei documenti.,1.000,0.000,1.000,0.000,0.127
2025-10-16 10:16:45,In quali giornate si tengono le lezioni di 'Internet and Web Programming'?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.153
2025-10-16 10:16:45,A che ora iniziano le lezioni di 'Machine Learning and Data Analysis' il martedì?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.511
2025-10-16 10:16:45,Qual è il giorno con più corsi previsti nel secondo anno?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.136
2025-10-16 10:16:45,È possibile sapere in quale aula si tiene il corso 'Data Security and Blockchain'?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.142
2025-10-16 10:16:45,Nel primo anno c'è lezione il lunedì pomeriggio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.155
2025-10-16 10:16:45,=== MEDIA TOTALE ===,,0.500,0.000,0.167,0.000,0.204





TABELLE ORARI llama locale - gemini - llama 70b api:
2025-10-20 09:30:46,Qual è il periodo di svolgimento delle lezioni del primo semestre per il primo anno?,"Per determinare il periodo di svolgimento delle lezioni del primo semestre per il primo anno, dobbiamo esaminare le informazioni fornite nei due documenti. Entrambi i documenti indicano che il corso si chiama ""Ingegneria Informatica e Robotica"", che l'anno accademico è ""2025/2026"" e che il semestre è ""I"". Inoltre, entrambi i documenti riportano le stesse date di inizio e fine del periodo di svolgimento delle lezioni, che sono rispettivamente ""15/09/2025 - 12/12/2025"", quindi possiamo dire che il periodo di svolgimento delle lezioni del primo semestre per il primo anno è ""15 settembre 2025 - 12 dicembre 2025"".",0.750,1.000,1.000,1.000,0.484
2025-10-20 09:30:46,In quali giornate si tengono le lezioni di 'Internet and Web Programming'?,"Le lezioni di 'Internet and Web Programming' si tengono Giovedì, alle ore 14:30-16:30, nella sala d'insegnamento ""11"" o in quella ""LIS"".",1.000,0.964,1.000,1.000,0.473
2025-10-20 09:30:46,Qual è la durata del semestre per il secondo anno?,"Il semestre per il secondo anno di Ingegneria Informatica e Robotica ha una durata di sei mesi, che corrisponde ai periodi da 15/09/2025 a 11/12/2025.",0.000,0.000,1.000,1.000,0.185
2025-10-20 09:30:46,A che ora iniziano le lezioni di 'Machine Learning and Data Analysis' il martedì?,"Per determinare l'ora di inizio delle lezioni di 'Machine Learning and Data Analysis' il martedì, si può consultare i dati forniti. Secondo la fonte 1, il corso 'Machine Learning and Data Analysis' si svolge nella lezione del martedì alle ore 14:30-16:30 nella stanza ""B"". Tuttavia, secondo la fonte 2, il corso 'Machine Learning and Data Analysis' si svolge nella lezione del martedì alle ore 08:30-10:30 nella stanza ""11"" e successivamente altre ore (anche in presenza di altre classi) nelle ore dal 16:30-18:30. Non sembra che sia presente un orario unico per il corso nel giorno specifico.",0.400,0.000,0.500,1.000,0.148
2025-10-20 09:30:46,Qual è il giorno con più corsi previsti nel secondo anno?,"Il giorno con più corsi previsti nel secondo anno è ""Martedì"", che ha due corsi: ""AUTONOMOUS ROBOTICS MODELS AND ALGORITHMS FOR DATA VISUALIZATION"" in aula 10-11 e ""DEEP LEARNING AND ROBOT PERCEPTION"" in aula B.",0.500,0.887,1.000,1.000,0.132
2025-10-20 09:30:46,Quali corsi si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno?,"Per conoscere quali corsi si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno, dobbiamo esaminare le informazioni fornite dai due documenti di cui sopra. Tuttavia, poiché non ci sono informazioni specifiche relative ai corsi del secondo anno nei due documenti, non possiamo trovare la risposta precisa alle tue domande, ma possiamo analizzare i dati presenti per vedere se esistono eventuali informazioni correlate. Secondo le informazioni disponibili, il venerdì pomeriggio si tengono i corsi ""DEEP LEARNING AND ROBOT PERCEPTION"" e ""AUTONOMOUS ROBOTICS MODELS AND ALGORITHMS FOR DATA VISUALIZATION"".",0.444,0.000,1.000,1.000,0.152
2025-10-20 09:30:46,È possibile sapere in quale aula si tiene il corso 'Data Security and Blockchain'?,"Il corso ""Data Security and Blockchain"" si tiene nella aula ""11"", il quale è previsto per i giorni Martedì (16:30-18:30) e Giovedì (09:30-11:30).",1.000,0.952,1.000,1.000,0.470
2025-10-20 09:30:46,Nel primo anno c'è lezione il lunedì pomeriggio?,"Per determinare se c'è lezione il lunedì pomeriggio nel primo anno, dobbiamo cercare l'orario delle lezioni per quel giorno. Nella tabella degli orari del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, il lunedì è indicato come ""Lunedì"" nella struttura oraria. In particolare, vengono indicate due sessioni: la prima dal 08:30 alle 10:30, che include il corso ""INTELLIGENT AND SECURE NETWORKS"" in aula 9, e una seconda non specificata. Non c'è alcun riferimento a una terza lezione di lunedì pomeriggio.",0.455,0.855,1.000,1.000,0.108
2025-10-20 09:30:46,=== MEDIA TOTALE ===,,0.569,0.582,0.937,1.000,0.269
2025-10-20 09:38:05,Qual è il periodo di svolgimento delle lezioni del primo semestre per il primo anno?,Il periodo di svolgimento delle lezioni del primo semestre per il primo anno è 15/09/2025 - 12/12/2025.,1.000,1.000,1.000,1.000,0.947
2025-10-20 09:38:05,In quali giornate si tengono le lezioni di 'Internet and Web Programming'?,Le lezioni di 'Internet and Web Programming' si tengono il Giovedì e il Venerdì.,1.000,0.966,1.000,1.000,0.960
2025-10-20 09:38:05,Qual è la durata del semestre per il secondo anno?,La durata del primo semestre per il secondo anno è dal 15/09/2025 al 12/12/2025.,1.000,0.968,1.000,1.000,0.945
2025-10-20 09:38:05,A che ora iniziano le lezioni di 'Machine Learning and Data Analysis' il martedì?,Le lezioni di 'Machine Learning and Data Analysis' il martedì iniziano alle 10:30.,1.000,1.000,0.500,1.000,0.170
2025-10-20 09:38:05,Qual è il giorno con più corsi previsti nel secondo anno?,"Nel secondo anno, i giorni con il maggior numero di corsi previsti sono Martedì e Venerdì, entrambi con 3 corsi.",1.000,0.850,1.000,1.000,0.170
2025-10-20 09:38:05,Quali corsi si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno?,"Per il secondo anno, il venerdì pomeriggio nella fascia oraria 14:30-16:30 si tengono i corsi AUTONOMOUS ROBOTICS e MODELS AND ALGORITHMS FOR DATA VISUALIZATION.",0.500,0.882,1.000,1.000,0.606
2025-10-20 09:38:05,È possibile sapere in quale aula si tiene il corso 'Data Security and Blockchain'?,Il corso 'Data Security and Blockchain' si tiene in aula 11 il Martedì dalle 16:30 alle 18:30 e in aula 10 il Giovedì dalle 09:30 alle 11:30.,1.000,0.961,1.000,1.000,0.768
2025-10-20 09:38:05,Nel primo anno c'è lezione il lunedì pomeriggio?,Nel primo anno non c'è lezione il lunedì pomeriggio. L'unica lezione prevista per il lunedì è dalle 08:30 alle 10:30.,1.000,0.852,1.000,1.000,0.619
2025-10-20 09:38:05,=== MEDIA TOTALE ===,,0.938,0.935,0.937,1.000,0.648
2025-10-20 09:44:58,Qual è il periodo di svolgimento delle lezioni del primo semestre per il primo anno?,Il periodo di svolgimento delle lezioni del primo semestre per il primo anno del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica è dal 15/09/2025 al 12/12/2025.,1.000,0.869,1.000,1.000,0.939
2025-10-20 09:44:58,In quali giornate si tengono le lezioni di 'Internet and Web Programming'?,"Le lezioni di 'Internet and Web Programming' si tengono il Giovedì dalle 14:30 alle 16:30 in aula 11 LIS e il Venerdì dalle 14:30 alle 16:30 in aula 8 LIS, come indicato nell'orario del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, anno accademico 2025/2026, anno I, semestre I.",0.800,0.829,1.000,1.000,0.428
2025-10-20 09:44:58,Qual è la durata del semestre per il secondo anno?,"La durata del semestre per il secondo anno è dal 15/09/2025 al 12/12/2025, come indicato nel campo ""periodo"" della tabella degli orari delle lezioni per il Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, anno accademico 2025/2026, anno II, semestre I.",0.286,0.764,1.000,1.000,0.375
2025-10-20 09:44:58,A che ora iniziano le lezioni di 'Machine Learning and Data Analysis' il martedì?,"Le lezioni di 'Machine Learning and Data Analysis' il martedì iniziano alle 10:30, come indicato nella tabella degli orari della Fonte 2, che si riferisce al I anno del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, e non sono presenti nella Fonte 1 che si riferisce al II anno.",0.800,0.936,0.500,1.000,0.399
2025-10-20 09:44:58,Qual è il giorno con più corsi previsti nel secondo anno?,"Il giorno con più corsi previsti nel secondo anno è il Martedì, con un totale di 3 corsi: ""AUTONOMOUS ROBOTICS"" dalle 11:30 alle 13:30 in aula LAB MULT, ""DEEP LEARNING AND ROBOT PERCEPTION"" dalle 14:30 alle 16:30 in aula B, e ""DATA SECURITY AND BLOCKCHAIN"" dalle 16:30 alle 18:30 in aula 11.",0.909,0.919,1.000,1.000,0.135
2025-10-20 09:44:58,Quali corsi si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno?,"I corsi che si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno sono ""AUTONOMOUS ROBOTICS MODELS AND ALGORITHMS FOR DATA VISUALIZATION"" in aula ""10    11"" nella fascia oraria ""14:30-16:30"", non ci sono altri corsi nello stesso orario.",1.000,0.929,1.000,1.000,0.163
2025-10-20 09:44:58,È possibile sapere in quale aula si tiene il corso 'Data Security and Blockchain'?,"Il corso 'Data Security and Blockchain' si tiene in due diverse aule a seconda del giorno e dell'orario: il martedì dalle 16:30 alle 18:30 in aula 11 e il giovedì dalle 09:30 alle 11:30 in aula 10. Pertanto, gli studenti che frequentano questo corso dovranno recarsi in aula 11 il martedì pomeriggio e in aula 10 il giovedì mattina.",1.000,0.931,1.000,1.000,0.353
2025-10-20 09:44:58,Nel primo anno c'è lezione il lunedì pomeriggio?,"Nel primo anno del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, le lezioni del lunedì sono programmate solo al mattino, dalle 08:30 alle 10:30, con il corso ""INTELLIGENT AND SECURE NETWORKS"" in aula 9, mentre non ci sono lezioni programmate per il lunedì pomeriggio, quindi non ci sono lezioni nel primo anno il lunedì pomeriggio.",1.000,0.659,1.000,1.000,0.677
2025-10-20 09:44:58,=== MEDIA TOTALE ===,,0.849,0.854,0.937,1.000,0.434

PROBLEMA SOVRAPPOSIZIONE CORSI STESSO SLOT ORARIO llama 3.3 70b instruct maas:
2025-10-20 10:34:38,Qual è il periodo di svolgimento delle lezioni del primo semestre per il primo anno?,Il periodo di svolgimento delle lezioni del primo semestre per il primo anno del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica è dal 15/09/2025 al 12/12/2025.,1.000,0.869,1.000,1.000,0.939
2025-10-20 10:34:38,In quali giornate si tengono le lezioni di 'Internet and Web Programming'?,"Le lezioni di 'Internet and Web Programming' si tengono il Giovedì dalle 14:30 alle 16:30 in aule 11 e LIS, e il Venerdì dalle 14:30 alle 16:30 in aule 8 e LIS.",1.000,0.964,1.000,1.000,0.948
2025-10-20 10:34:38,Qual è la durata del semestre per il secondo anno?,"La durata del semestre per il secondo anno è dal 15/09/2025 al 12/12/2025, come indicato nel campo ""periodo"" della fonte 1, che si riferisce al corso di laurea in Ingegneria Informatica e Robotica, anno accademico 2025/2026, anno II e semestre I.",1.000,0.777,1.000,1.000,0.402
2025-10-20 10:34:38,A che ora iniziano le lezioni di 'Machine Learning and Data Analysis' il martedì?,"Il corso 'Machine Learning and Data Analysis' è presente nel contesto fornito, ma con una piccola variante nel nome, ovvero 'MACHINE LEARNING LEARNING AND DATA ANALYSIS'. Secondo il contesto, le lezioni di 'MACHINE LEARNING LEARNING AND DATA ANALYSIS' si tengono il martedì dalle 10:30 alle 13:30 e anche il mercoledì dalle 14:30 alle 17:30. Pertanto, le lezioni di 'Machine Learning and Data Analysis' il martedì iniziano alle 10:30.",1.000,0.703,0.500,1.000,0.324

2025-10-20 10:34:38,Qual è il giorno con più corsi previsti nel secondo anno?,"Il giorno con più corsi previsti nel secondo anno è il Martedì, con un totale di 3 corsi: ""AUTONOMOUS ROBOTICS"" dalle 11:30 alle 13:30 in aula LAB MULT, ""DEEP LEARNING AND ROBOT PERCEPTION"" dalle 14:30 alle 16:30 in aula B, e ""DATA SECURITY AND BLOCKCHAIN"" dalle 16:30 alle 18:30 in aula 11.",0.909,0.917,1.000,1.000,0.135
2025-10-20 10:34:38,Quali corsi si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno?,"I corsi che si tengono nella stessa fascia oraria il venerdì pomeriggio per il secondo anno sono ""AUTONOMOUS ROBOTICS"" e ""MODELS AND ALGORITHMS FOR DATA VISUALIZATION"", che si svolgono in aule diverse, rispettivamente aula 10 e aula 11, nella fascia oraria 14:30-16:30.",1.000,0.944,1.000,1.000,0.606

2025-10-20 10:34:38,È possibile sapere in quale aula si tiene il corso 'Data Security and Blockchain'?,"Il corso 'Data Security and Blockchain' si tiene in due diverse aule a seconda del giorno e dell'orario: il martedì dalle 16:30 alle 18:30 in aula 11 e il giovedì dalle 09:30 alle 11:30 in aula 10. Pertanto, gli studenti che frequentano questo corso dovranno recarsi in aula 11 il martedì pomeriggio e in aula 10 il giovedì mattina.",1.000,0.939,1.000,1.000,0.353
2025-10-20 10:34:38,Nel primo anno c'è lezione il lunedì pomeriggio?,"Nel primo anno del Corso di Laurea Magistrale in Ingegneria Informatica e Robotica, le lezioni del lunedì sono programmate solo al mattino, dalle 08:30 alle 10:30, con il corso ""INTELLIGENT AND SECURE NETWORKS"" in aula 9, mentre non ci sono lezioni programmate per il lunedì pomeriggio, quindi non ci sono lezioni nel pomeriggio di questo giorno.",1.000,0.797,1.000,1.000,0.677
2025-10-20 10:34:38,=== MEDIA TOTALE ===,,0.989,0.864,0.937,1.000,0.548

su gemini ok invece entrambe le 2 domande al centro
